Source.Name,Column1,Name,Profile url,Review,Review url,Detailed Review,Stay Date,Rating
Hotel_Residency_Fort-Mumbai2.csv,10,Swapnil,https://www.tripadvisor.in//Profile/12swara,Homely stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r841543785-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Stay at Residency  hotel fort was good. Late check in without any hussle,lip smacking and varied kind in complementary breakfast and awesome housekeeping service.Concierge Mr Rajesh was very helping and kind to us.",1/6/2022,5
Hotel_Residency_Fort-Mumbai2.csv,11,Anindita,https://www.tripadvisor.in//Profile/anindita1232,Very courteous and helpful staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r841416106-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"More than the hotel by itself, have to say the staff was very very courteous .....great customer service!!   Right from the receptionist to the restaurant staff, everybody made sure we were extremely comfortable.",1/6/2022,4
Hotel_Residency_Fort-Mumbai2.csv,13,Omar S,https://www.tripadvisor.in//Profile/F7140FWomars,Excellent Hospitality,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r841356009-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"The best staff you can fond all over mumbai, Peter our restaurant host was very friendly and welcoming, also on the reception desk people are friendly and fullfill all your requests very fast. Would totally come again when i visit mumbai",1/6/2022,5
Le_Grande-Mumbai2.csv,0,Kailash Pohnerkar,https://www.tripadvisor.in//Profile/kpohnerkar,Near International Airport Mumbai (T2),https://www.tripadvisor.in//ShowUserReviews-g304554-d1135593-r842408713-Hotel_Le_Grande-Mumbai_Maharashtra.html,One of the best hotel if you a want a decent budget hotel near T2 International Airport. I stayed for a night and I liked it. They do have buffet dinner at 500 rupees per person and buffet breakfast. Food was fresh and good. They are provide Airport transfer (pickup & drop off)  for additional cost but I think its awesome service if you want piece of mind when heading towards airport. Overall I think is a good hotel for one night.,1/6/2022,5
Hotel_Elphinstone_Annexe-Mumbai2.csv,1,periaswamy,https://www.tripadvisor.in//Profile/periaswamyboominatha,Excellent Hotel - Worth for Money and Value,https://www.tripadvisor.in//ShowUserReviews-g304554-d5279889-r842964068-Hotel_Elphinstone_Annexe-Mumbai_Maharashtra.html,Hotel is located on the road which makes it very easy to commute. Rooms are clean but a bit small as compared to the tariff taken. In-room amenities are also limited but one can get them if needed from the reception. Food was good but the spread of buffet can be improved. Overall it's a good experience.,1/5/2022,5
Hotel_Elphinstone_Annexe-Mumbai2.csv,2,Parminder,https://www.tripadvisor.in//Profile/Pargig,Very professional,https://www.tripadvisor.in//ShowUserReviews-g304554-d5279889-r838662418-Hotel_Elphinstone_Annexe-Mumbai_Maharashtra.html,"As soon as we reached at the hotel entrance we were shocked with the entrance, we were thinking to cancel our booking and book somewhere else but we decided to go up and have a look as soon as we went upstairs our opinion totally changed, we felt like in a decent place the receptionist i don't remember his name was so kind and helpful. We were served bottles of water at the arrival. The rooms are small but if you are in Bombay for travelling it shouldn't matter. The hotel doesn't have laundry service but still they arranged it for us. We were served everyday breakfast completely free. Which is really nice to start your day with. Hotel has small team but they handle every issue within seconds. Highly recommended.",1/5/2022,5
Hotel_Residency_Fort-Mumbai2.csv,9,Máté P,https://www.tripadvisor.in//Profile/85m_t_p,Comfortable hotel with great staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r841667973-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"The staff was very helpful and flexible - brought room service from neighboring restaurants, turned off the noisy mini-fridge, and let us stay in their lounge with free water and chai even hours after our checkout. I especially appreciate the help from Gopal, who always looked out for us. Even though the staff and location were perfect and the room comfortable, the wifi was pretty slow and it was unclear if the towels were unchanged or they were just old. However, we had our own towels so it didn't bother us at all and the staff's professionalism completely offset this.",1/5/2022,4
Hotel_Residency_Fort-Mumbai2.csv,12,Suus,https://www.tripadvisor.in//Profile/Suus71,Comfortable hotel in great location with super friendly staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r841362539-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"The location of this hotel is great! Near two railway stations, Marine Drive and lots of restaurants and shops to choose from. Except for a few Club Rooms in the attached building, rooms ar small but comfortable. Everything you need is there and the beds are comfy too. Breakfast is superb with a large variety of freshly prepared food items and good coffee. But what makes your stay memorable, is the super friendly and helpful staff!! Peter, Roshan, Gopal and Akmol, just to name a few, always seem to be cheerful and make you smile every time you enter the reception or breakfast hall. Also help with SIM card, storing luggage for a month, nothing is a problem. During our second stay that month we had a fabulous and spacious room in the attached building, but despite the comfort we…",1/5/2022,5
Hotel_Residency_Fort-Mumbai2.csv,14,Delila1984,https://www.tripadvisor.in//Profile/Delila1984,Beyond a smile,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r838960420-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Excellent stay at this nice hotel. Ideal location,: in the center of Mumbai, yet calm. Extremely attentive, efficient and cordial staff. Always ready to help the client and  give good advice or useful contact if needed.  Rooms are comfortable and  breakfast simply royal (Indian and Western-style).   A truly friendly atmosphere is something you need when you come for the first time to the sprawling Mumbai. I can only wholeheartedly recommend Residency, Fort, Mumbai.",1/5/2022,5
Hotel_Residency_Fort-Mumbai2.csv,15,Kaloyan S,https://www.tripadvisor.in//Profile/kaloyans779,Great place. ,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r838907994-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Great hotel with great location and great staff. The people that work there are always ready to help you with everything and to arrange you everything that you need. Clean air conditioned rooms, nice and fresh breakfast. The hotel is definitely worth it. ",1/5/2022,5
Hotel_Residency_Fort-Mumbai2.csv,16,Bharath R,https://www.tripadvisor.in//Profile/BharathR305,Excellent stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r838667693-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"The hotel is top notch.  It lives up to the standards, be it maintainance wise, cleanliness and service.  The service is excellent, the staff is very friendly and courteous , Mr.Kesar was extremely helpful. It was lovely staying at The Residency Fort, and we look forward to staying here when we visit Mumbai next. ",1/5/2022,5
Hotel_Residency_Fort-Mumbai2.csv,18,abazanin,https://www.tripadvisor.in//Profile/abazanin,Amazing hotel in Mumbai,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r837475194-Hotel_Residency_Fort-Mumbai_Maharashtra.html,Amazing hotel in a brilliant location even despite nearby construction site. Gentlemen working in the hotel are super friendly and helpful. Special thanks to the reception team and Gopal. I would definitely recommend that place to stay,1/5/2022,5
Hotel_Residency_Fort-Mumbai2.csv,20,Shreeya Agarwal,https://www.tripadvisor.in//Profile/Shreeyayay_12,Review,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r836765303-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Literally everything about the hotel was so so good, the staff is very polite the breakfast was amazing and all the facilities available, cleanliness, helping out with the baggage‼️ overall satisfied.",1/5/2022,5
Hotel_Residency_Fort-Mumbai2.csv,19,Josie C,https://www.tripadvisor.in//Profile/jc1234123,Fantastic stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r837309876-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"We had a really wonderful stay here! The new rooms are beautiful and the complimentary breakfast was delicious. The staff could not have been more responsive, helpful and kind. We had a problem with our booked train and the receptionist spent about an hour with us ringing people up and helping us consider our options. Really brilliant above and beyond service. Thank you so much!",1/4/2022,5
Hotel_Residency_Fort-Mumbai2.csv,21,Amar,https://www.tripadvisor.in//Profile/Sandhumusic,This hotel is the definition of hospitality!!!,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r836762264-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Stayed here for a few days while visiting south Bombay for work and had zero complains!! The staff was beyond lovely I wish I remembered their names (gopal, rajesh, and a few others) but every individual there was on point. Will definitely be staying here again and highly recommend anyone needing a hotel in this area to give them a shot. Anything you may need during your stay they will figure something out for you.",1/4/2022,5
Hotel_Residency_Fort-Mumbai2.csv,22,Daniel2color,https://www.tripadvisor.in//Profile/Daniel2color,Wonderful cosy and clean refuge from the hectic city life,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r836387957-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"I had a really pleasant stay at the Residency Hotel Fort where I spent my last days of a long trip in India.  From the moment I arrived I was warmly welcomed with a cold drink and a snack. The staff were extremely friendly and helped with every question and request I had.  The room was clean and cosy with blackout curtains and air conditioning and attention to detail.  Since my flight was after midnight the day following my stay, the hotel staff offered to look after my luggage during the day and even shower in the evening before traveling to the airport.   Residency Hotel became my home in Mumbai and I’ll definitely be coming back.",1/4/2022,5
Hotel_Residency_Fort-Mumbai2.csv,23,Amy R,https://www.tripadvisor.in//Profile/amyr869,Comfortable and welcoming,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r835938358-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"We really enjoyed our stay at the Residency Hotel Fort, it was conveniently located for the old town, comfortable and clean. The breakfast was great, so much choice. The staff were very friendly and welcoming, in particular Ghopal who helped us find a SIM and made us v welcome. Thank you!",1/4/2022,5
Hotel_Residency_Fort-Mumbai2.csv,24,Jay,https://www.tripadvisor.in//Profile/jp7233,Well designed compact rooms - super friendly staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r835802008-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Great hotel for a quick business trip in south Mumbai. The rooms will be on the smaller side (you really can’t expect more in a city of 20+ million) but they’ve done a good job with the space given - every sqft is well utilized.   Location is perfect for walking around - marine drive is about 30m brisk.   Can’t say enough good things about the staff. Super friendly and considerate: I was figuring out train tickets, tatkal, etc and you could tell they really wanted help.",1/4/2022,5
Hotel_Residency_Fort-Mumbai2.csv,25,Shreyas Rao,https://www.tripadvisor.in//Profile/_Shreyas_rao1,The best hospitality and hotel staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r834913199-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"This was my first time visiting Mumbai and we'd come for a short weekend getaway and also to watch an IPL game at Wankhede stadium. My overnight bus reached the city very early in the morning and so I made my way over to the hotel where I was made to feel so welcome by the staff.  Despite my early arrival they made arrangements for me to freshen up in he lounge and offered a complimentary beverage (tea/coffee) and also a complimentary breakfast which has a delicious spread.  The rooms are very luxurious and have everything you would need. Room service is prompt and polite.  While mine was a short trip, I can safely say that I received one of the best hospitality ever and would absolutely recommend this hotel to anyone coming to Mumbai.  A special mention to Mr Rajesh ji who was…",1/4/2022,5
Hotel_Residency_Fort-Mumbai2.csv,26,Dash,https://www.tripadvisor.in//Profile/dashchadha,Staff very accommodating. Rooms probably need an upgrade,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r834723861-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Stayed here for 2 nights. All staff were very warm and accommodating. They went out of their way to attend to my needs. Gopal especially helped  to get me a local SIM as I came from abroad.  As much as the staff were great, the rooms seem a little run down. For the cost per room, you would expect a higher standard in the rooms.",1/4/2022,3
Bawa_Regency-Mumbai2.csv,0,Narayanan Subramaniam,https://www.tripadvisor.in//Profile/subramaniam2015,Centrally located with all facilities.,https://www.tripadvisor.in//ShowUserReviews-g304554-d1141754-r831608026-Bawa_Regency-Mumbai_Maharashtra.html,"This is a small hotel in Dadar, Mumbai. The best part about it is the location. It is accessible from any part of the city or suburbs. It is walking distance from the Dadar train station. The tariff is also moderate. There are many restaurants and bars nearby.   It is clean and well kept. The rooms are adequate for a business traveler. Wi-fi is decent, and breakfast is served in the room. Taxis are available just outside. If you are looking for a convenient place to stay during a business trip, then this place is highly recommended.",1/3/2022,4
Hotel_Elphinstone_Annexe-Mumbai2.csv,3,Hus L,https://www.tripadvisor.in//Profile/huselok,Absolutely abysmal hotel. Super shady and expect police raids. Manager was incredibly rude,https://www.tripadvisor.in//ShowUserReviews-g304554-d5279889-r832085929-Hotel_Elphinstone_Annexe-Mumbai_Maharashtra.html,"ABSOLUTELY ABYSMAL EXPERIENCE- PLEASE READ BEFORE BOOKING.  First off, this is a hotel masquerading as a heritage style hotel, but in reality it’s just one shady hallway in a building that is in shambles. Even if it seems like a value for money place in a nice location, the rooms in fact have no windows and just the experience of entering the building will turn you off.  Now here’s what happened: We were a group visiting for a wedding. We had booked 3 rooms and were 3 married couples and one single. While booking we informed Mr. Sunil about the people coming, and he said it shouldn’t be a problem as long we had our IDs. Once there they asked us not only for our IDs but also for proof of marriage. They told us that Unmarried couples are not allowed and when we told him we would split the rooms with boys and girls in separate rooms, he said that we would not be allowed to go into each other’s rooms. When we showed them a marriage certificate- they asked for Family photos from the wedding! Since we were really looking to freshen up and head to the wedding events, we showed some photos. Then he asked us to email those private photos as evidence. This is the most ludicrous and backward thing I have ever heard. Why should I share family photos of my wedding with a shady hotel for their record, after we provided them evidence. When we objected about this, they told us that if there was a raid they’d need proof. NO DECENT HOTEL EXPECTS RAIDS. THIS IS CLEARLY NOT A DECENT HOTEL. NO HOTEL ASKS FOR PRIVATE PHOTOS. The desk staff escalated the matter to a Mr. Hemant over the phone who was incredibly rude. How this man is pursuing a career in hospitality is truly shocking! He spoke to us like he was a bouncer denying us entry in some exclusive club. He told us WE HAD TO send him wedding photos and that if we didn’t we would not be given a room. He said you are free to leave. Absolutely bizarre and harrowing experience. This decrepit place does not deserve self-respecting clientele. PLEASE FIND ANOTHER OPTION. You will find several more- it’s mumbai and there are options by the dozen. We got another hotel at the same rate with much better rooms and service who did not ask for anything other than our ID proof.  PLEASE DO YOURSELF A FAVOR AN DO NOT BOOK HERE.…",1/3/2022,1
Hotel_Residency_Fort-Mumbai2.csv,17,TommyO1955,https://www.tripadvisor.in//Profile/TommyO1955,Real Mumbai,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r838454716-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"When I am in Mumbai, I stay at the Residency, in Fort. The facility is fine, well kept and clean as a whistle. The location is in vibrant Fort....real Mumbai, with all the restaurants and shops, the hustle and bustle, that make a neighborhood hip. Proximity to Colaba and Churchgate, Marine Drive, any service you may need, (get a shave and a haircut, get laundry expertly done at the Churchill scholar's shop, both next door). The breakfast buffet is top notch, with a nice mix of western and Indian choices. And a cappuccino machine! Restaurants like The Fountain and Taste of Kerala are not tourist places, rather they are the choice of locals like the advocates after the work day. Crawford Market, a shopping experience like no other is a 20 minute walk away (not for the frail)  But…",1/3/2022,5
Hotel_Residency_Fort-Mumbai2.csv,27,Rishabh381,https://www.tripadvisor.in//Profile/Rishabh381,Great place to stay 10/10 would recommend,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r829882944-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"The staff was really good and very courteous, they all went out of their way to make me comfortable, truly an enjoyable stay. Plus the room was compact yet brimming with facilities. The quality of service and the room quality was top notch. There was nothing not to like, all in all it was a great stay.",1/3/2022,5
Le_Grande-Mumbai2.csv,1,_shethsanket2015,https://www.tripadvisor.in//Profile/_shethsanket2015,Budget hotel with good facilities in Andheri east,https://www.tripadvisor.in//ShowUserReviews-g304554-d1135593-r832635588-Hotel_Le_Grande-Mumbai_Maharashtra.html,"We stayed at this hotel second time during our Mumbai visit after 6 years.  When we decided to visit Mumbai again, we searched for good options in Andheri and Ghatkopar west area. We wanted to'try' some new hotel but finally we selected again Le grande due to its economical tariffs and relatively good location with good facility. Staff was also good and helpful. On 1st day, there was some delay in getting hot water for bath but finally it was sorted out. As we had stayed here before 6 years, we observed that this hotel also is facing crisis due to lockdown (like many other businesses) inspite of less staff and economical crisis . they managed their best to give best possible satisfactory experience to their guests.",1/3/2022,4
Hotel_Residency_Fort-Mumbai2.csv,28,Khadija Murtaza,https://www.tripadvisor.in//Profile/khadmutz,Residency fort,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r827205831-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"Excellent enjoyed our stay staff were very friendly and welcoming felt like home, reasonable price for the rooms very considerate all services were given was excellent  we really enjoyed our stay looking forward to come again......",1/2/2022,5
Hotel_Residency_Fort-Mumbai2.csv,29,Filieman,https://www.tripadvisor.in//Profile/Filieman,Perfect place to unwind and recharge in Mumbai!,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r826586027-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"This hotel was perfect for our stay in Mumbai. The staff was very welcoming and hospitable throughout our entire stay. Our room was very comfortable and the breakfast each morning was delicious. Mumbai is an intensely busy, loud, and fascinating city to explore so it was very nice having a comfortable refuge to go back to after a long day. They even made Americanos every morning for us to help get us ready for our sightseeing adventures!",1/2/2022,5
Hotel_Residency_Fort-Mumbai2.csv,30,Cat OBrien,https://www.tripadvisor.in//Profile/Stevenfilie,Wonderful Oasis in Mumbai,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r826568338-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"My fiancé and I stayed here for four nights. As Americans, we had never been to Mumbai before and felt a little fatigued with the heat and crowds. This hotel offered us a peaceful and comfortable getaway at the end of each day. The staff is incredibly kind and went out of their way to make sure that we had what we needed. The breakfast is delicious and was a great way to start the day.   I highly recommend this hotel.",1/1/2022,5
Hotel_Residency_Fort-Mumbai2.csv,31,Victoria P,https://www.tripadvisor.in//Profile/VictoriaP715,"Very friendly staff, perfect location",https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r826187639-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"This hotel is located perfectly for exploring Mumbai. Walking distance to the main areas to visit. The hotel is fitted with modern bathroom, with hot water 24/7 and comfortable beds. The staff go above and beyond to be friendly and helpful. Would recommend!",1/1/2022,4
Hotel_Residency_Fort-Mumbai2.csv,33,Kalpana,https://www.tripadvisor.in//Profile/KalpaKrish,Awesome Experience!! Strongly Recommend this Hotel!!,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r823911071-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"I stayed in this hotel with my family for about 3days. We are highly satisfied with the locality, cleanliness of the hotel and the hospitality of the hotel management. The staff are very courteous and very very helpful in all the way. I really should appreciate the magnanimous of the hotel. We booked two club rooms which are small in size for 7people as shown in the website. But considering the number of people in our,  they offered us spacious smart rooms with all modern facilities. They didn't even charge much for the extra bed, whereas in other hotels in and around this area they charge very high for the extra bed. We were all provided with good and delicious complementary breakfast for the whole 3 days. I will certainly prefer this hotel for our future stay also and I…",1/1/2022,5
Hotel_Residency_Fort-Mumbai2.csv,35,Isha shamra,https://www.tripadvisor.in//Profile/Exploration824301,Best budget hotel in Mumbai,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r823687503-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"I stayed there for almost a week.. it was really nice and relaxing. The staff is very polite, welcoming and respectful..it has awesome breakfast menu... It was all over a great experience. Now I have found a place to stay whenever I visit mumbai and recommend others also..",1/1/2022,5
Hotel_Elphinstone_Annexe-Mumbai2.csv,4,Rajib Chattopadhyay,https://www.tripadvisor.in//Profile/rajibpiklu,A decent hotel with warm hospitality,https://www.tripadvisor.in//ShowUserReviews-g304554-d5279889-r823285994-Hotel_Elphinstone_Annexe-Mumbai_Maharashtra.html,"The hotel has an advantageous location, well maintained rooms and a very cordial staff. We, a group of eight, stayed there for a night in three suite rooms which were neat and well furnished. We left our luggage with the hotel after checking out of it in the morning and went to visit Elephanta Cave with the intention to come back in the afternoon and catch the train to Aurangabad from the adjacent CST. But getting delayed at Elephanta we missed our train. The hotel not only allowed us to wait at the reception but extended all cooperation until we could arrange a suitable cab to go to Aurangabad which was as late as 11pm. Mr. Hemond, the courteous manager, even pleasantly surprised us by waiving the charges of tea which we had ordered during our wait for 5 hours. Overall, it was a memorable stay there at the Hotel Elphinstone, Mumbai.…",1/12/2021,5
Hotel_Residency_Fort-Mumbai2.csv,34,akshay m,https://www.tripadvisor.in//Profile/891akshaym,Best Hotel in Mumbai.,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r823687596-Hotel_Residency_Fort-Mumbai_Maharashtra.html,5 star service provided by the hotel staff. All of the staffs are friendly and helpful. Rooms are clean and food is awsome. Special thanks to Mr. Peter for providing excellent experience. Having a wonderful stay in Residency Fort Hotel.,1/12/2021,5
Hotel_Residency_Fort-Mumbai2.csv,36,Nah J,https://www.tripadvisor.in//Profile/nahj2017,A gem of an oasis in a bustling city,https://www.tripadvisor.in//ShowUserReviews-g304554-d304617-r820957296-Hotel_Residency_Fort-Mumbai_Maharashtra.html,"I needed a hotel for two nights. I chose this hotel as it was bang smack in the city AND because of the reviews I read from other customers. When I checked in the staff were amazing, very welcoming, and kind. I cannot say enough about the attitude of the staff. I was upgraded to a room in their new annex. I have to say I was shocked at how tastefully decorated the room was. The beds were amazingly comfortable. The bathrooms were clean and there was a rain shower.  One thing I wish was different was that there was no chain from inside the room to look the door. As a solo female traveller that was a bit disconcerting.  All in all, I would wholeheartedly endorse this hotel and hope I will be able to stay here again!",1/12/2021,5
Bawa_Regency-Mumbai2.csv,1,Dr. Krutika,https://www.tripadvisor.in//Profile/Krutikagadakh,It is very well maintained and clean hotel,https://www.tripadvisor.in//ShowUserReviews-g304554-d1141754-r820517818-Bawa_Regency-Mumbai_Maharashtra.html,"The staff is soo cooperative and kind,The owner him self takes keen interest of our hospitality.  The covid precautions were taken 100 percent. There were soo many options for breakfast a d it was very tasty and all hygiene precautions were taken. The rooms are very clean .overall It was a very worthy decision to book this hotel. Nice experience!",1/11/2021,5
