Source.Name,Column1,Name,Profile url,Review,Review url,Detailed Review,Stay Date,Rating
The_Lalit_Mumbai.csv,10,Sanket chauhan,https://www.tripadvisor.in//Profile/SANKET170388,Nice hotel lobby,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846953455-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Good service I have stayed at this hotel in many time business meetings hall reception our recent stay first class room are at this hotel presidental suite room quality of room Decor are osm on the way food amazing,1/7/2022,5
The_Lalit_Mumbai.csv,11,Saraf,https://www.tripadvisor.in//Profile/Chjbhkjh,Sarf,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846952386-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Very good stay in hotel lalit hotel positive vibe clean room spacious comfortable and a beautiful forests view rainy season view mu children enjoy the stay at Lalit nice touch with restuarant food and spices snacks and drinks...  Hi,1/7/2022,5
The_Lalit_Mumbai.csv,12,Shivam,https://www.tripadvisor.in//Profile/Shivam_230485,Good Location and Stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846943717-The_Lalit_Mumbai-Mumbai_Maharashtra.html,The Hotel is located at a convient location near Mumbai Aiprort and Have reasonable rooms. The Property is good and Food choices are plenty to choose from. The Property staff is courteous and pleasant to deal with,1/7/2022,5
The_Lalit_Mumbai.csv,13,Tulika Anand,https://www.tripadvisor.in//Profile/tulikaanand,Good place to stay with Family,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846943214-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"location is good near to airport, good hospitality,room is clean and quite spacious.food is very nice Good location and Excellent Staff and services at the hotel. The Hotel food can be improved and better options",1/7/2022,5
The_Lalit_Mumbai.csv,14,Bhumika,https://www.tripadvisor.in//Profile/Patelljkkmonbb,Jayesh Prajapati,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846942233-The_Lalit_Mumbai-Mumbai_Maharashtra.html,From were to start my experience I would love to stay bace at future booking at lalit hotel Mumbai as the service are really like 5 star ✨ hotel ... Feeling like home lots of memories at Lalit hotel Mumbai....,1/7/2022,5
The_Lalit_Mumbai.csv,15,Nimai Pandit,https://www.tripadvisor.in//Profile/nimai123,Nimai Pandit,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846790227-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Very great experience. I always come with my family to enjoy and relax in this atmosphere.Beautiful swimming pool. Good Pickup and dropping facility at tge time of arrival and departure. Felt amazing extra bed arrangement for us .,1/7/2022,5
The_Lalit_Mumbai.csv,16,Lavish,https://www.tripadvisor.in//Profile/Dtyuuhiihbb,Prasad,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846788654-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Great service and very comfortable  stash. Always excepted great service  from lalit hotel the staff will go out their way comfortable  .the hotel is clean and standard  are very high at lalit hotel  staff is the most helpfully  I have seen in this hotel great job ..,1/7/2022,5
The_Lalit_Mumbai.csv,17,Sandeep,https://www.tripadvisor.in//Profile/Guuhibhh,Friendly hotel,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846787175-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Totaly well mentioned property  .we came here with our family and friends wedding anniversary function celebrating their wedding at lalit hotel Mumbai. Cake 🎂 arrange ment at baluchi dinner . And the banquet set for anniversary reception superb ..,1/7/2022,5
The_Lalit_Mumbai.csv,18,Prakash Saraf,https://www.tripadvisor.in//Profile/FgyH7hhh,Prakash Saraf,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846784233-The_Lalit_Mumbai-Mumbai_Maharashtra.html,I stay at lalit hotel mumbai . For wedding. Ceremony engagement hallo weddings beluga bar really the hotel is super to stay staff are very helpful . Filling nostalgic staying in this hotel... Best stay ..,1/7/2022,5
The_Lalit_Mumbai.csv,19,Apoorva,https://www.tripadvisor.in//Profile/apoorv12345,Apoorva,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846782756-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"Great visit, amazing staff. Good food and room facilities were great. Great ambience and appeal. Enjoyed my stay. Kajal from guest relationships was extremely helpful. Good swimming google and amazing breakfast",1/7/2022,5
The_Lalit_Mumbai.csv,20,Karan V,https://www.tripadvisor.in//Profile/471karanv,Couple stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846620383-The_Lalit_Mumbai-Mumbai_Maharashtra.html,I stay. Here at. Lalit hotel mumbai.the rooms are very comfortable. Service are very quick. During my stay guest relations team are very helpful specially thanks to them  . For the room arrange Ment....,1/7/2022,5
The_Lalit_Mumbai.csv,21,Santhosh R,https://www.tripadvisor.in//Profile/santhoshr63,Laundry Mr Anil makwana,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r846619503-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Mr Anil Makwana from  laundry did an excellent job in getting my laundry in less than 6 hrs .he went out of his way to help me out.please convey my regards and wishes to him .keep up the good work and lalit mumbai is getting to be one of my favorite hotels  ,1/7/2022,5
Residency_Hotel_Andheri-Mumbai.csv,0,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,1,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
Residency_Hotel_Andheri-Mumbai.csv,430,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,431,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
Residency_Hotel_Andheri-Mumbai.csv,439,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,440,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
Residency_Hotel_Andheri-Mumbai.csv,448,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,449,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
Residency_Hotel_Andheri-Mumbai.csv,457,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,458,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
Residency_Hotel_Andheri-Mumbai.csv,466,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,467,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
Residency_Hotel_Andheri-Mumbai.csv,475,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,476,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
Residency_Hotel_Andheri-Mumbai.csv,484,Prathaviraj chouhan,https://www.tripadvisor.in//Profile/prithviraj1999,Rude behaviour of staff,https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r843799564-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"Poor behaving staff , management don't know how to train their staff they are just acting at their own for no reason . Manager for particular department is acting like an puppet and not able to say a  single words to their employees .",1/6/2022,1
Residency_Hotel_Andheri-Mumbai.csv,485,Pranav Agarwal,https://www.tripadvisor.in//Profile/PranavAgarwl,"Good location, rude front desk staff, bad old room",https://www.tripadvisor.in//ShowUserReviews-g304554-d578803-r841209476-Residency_Hotel_Andheri-Mumbai_Maharashtra.html,"I was visiting for work for 1 night and hence requested an early check as I had to leave for work by 12pm. Deespite confirming twice on xall with Aditya (who was very courteous) at check in, I was greeted with rudeness from Mr.Khaitan, as if he was doung a personal favor to me if he gave my a room in time. He did give the room but the rudeness is not called for in the hospitality industry. Then, I was allotted possibly the worst room in the hotel. After the swanky lobby, the dilapidated floorboards and broken tiles (see photos) made me feel like a pesky beggar being given unwanted items. Room was given in 1st floor so view was bad too. From the time I left for work at 12pm to when I returned at 11pm they did not even bother to clean my room. I did not order in room dining but the breakfast was fine. Limited options but good taste with good service. For the 4k+/night tariff range I will look for other better options next time.…",1/6/2022,2
The_Lalit_Mumbai.csv,22,Pulkit,https://www.tripadvisor.in//Profile/pulkit6991,A comfortable stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r845833880-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"Stayed for a few weeks. The staff was very accommodating and helpful. The concierge help was great, just a call away 24/7. Best part was the Buffets, loads of delicious choices. I can easily recommend anyone looking for a luxury accommodation in the city.",1/6/2022,5
The_Lalit_Mumbai.csv,23,Maruti,https://www.tripadvisor.in//Profile/Cyyg7hh,Friendly hotel,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r845392681-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"""enjoyed my stay at lalit Mumbai feel like home away from home this hotel have good staffing services honestly great experience I had specially room cleaning of room are on priority basises decor of my room is well clean ...",1/6/2022,5
The_Lalit_Mumbai.csv,24,Akanksha guptaguijv,https://www.tripadvisor.in//Profile/Dtufuvhu,Family stay in Lalit Hotel,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r845391335-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"Excellent hotel friendly staff and wonderful experience.feel like living in Palace.Nice hotel for stay fabulous fanstasic,  really lovely place it is in Mumbai I wish to stay more days at Lalit hotel Mumbai room are like so nice 🙏",1/6/2022,5
The_Lalit_Mumbai.csv,25,Riwan,https://www.tripadvisor.in//Profile/Xhuvubb,Rizwan Ansari,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r845262510-The_Lalit_Mumbai-Mumbai_Maharashtra.html,It's was heatly great experience at Lalit hotel traditional culture food are super tasty 😋 served at oko and the staff are well groomed trained helpful my suggestion in room service should improve reception staff are easy in check in check out,1/6/2022,5
The_Lalit_Mumbai.csv,26,Anuj,https://www.tripadvisor.in//Profile/Dgyghgh,Excellent business meeting,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r845242002-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Very clean and well designed hotel with excellent staff . The room was very comfortable perfect  stay . The hotel ambience  .aroma.  was really  good perfect  hotel yo stay in Mumbai  specially  for business  meeting  ...,1/6/2022,5
The_Lalit_Mumbai.csv,27,Meet nagriaya,https://www.tripadvisor.in//Profile/Xfhgijhgoo,Nice hotel ever seen,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844884466-The_Lalit_Mumbai-Mumbai_Maharashtra.html,""" I experienced in-person the famed hospitality of this. Hotel . Knowing that there is family occasion we, were given suite room with great view come with complete suprise made our day . excellent job to reception staff  thanks alot wish to stay back again.",1/6/2022,5
The_Lalit_Mumbai.csv,28,Nawid,https://www.tripadvisor.in//Profile/Dyghhvjbb,Naveed,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844883386-The_Lalit_Mumbai-Mumbai_Maharashtra.html,First visit to mumbai hotel lalit room are really clean housekeeping hotel really great it not 5 star its a seven star hotel highly recommended other to stay at lalit my friends and family locking forward to bring in this hotel to stay  swimming pool breakfast morning time enjoyed....,1/6/2022,5
The_Lalit_Mumbai.csv,29,Ali,https://www.tripadvisor.in//Profile/Imranccgghhh,Anvisery celebration !,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844881323-The_Lalit_Mumbai-Mumbai_Maharashtra.html,We are personally  grateful  to guest relations team sima and kajal for placing  beautiful  cake in my room thanks for arrangements  in my room and most important things taking special care during  my stay thanks lalit Mumbai...,1/6/2022,5
The_Lalit_Mumbai.csv,30,Saurabh agarwal,https://www.tripadvisor.in//Profile/Saurabh-5315,First time stay in the lalit Mumbai,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844880357-The_Lalit_Mumbai-Mumbai_Maharashtra.html,It was an awesome experience staying in the lalit Mumbai awesome atmosphere polite staff and good food it's was my 1 st visit I will like to come again kajal from reception help us in easy checkin and check out procedure,1/6/2022,5
The_Lalit_Mumbai.csv,31,Ram,https://www.tripadvisor.in//Profile/Godlani,Great hotel,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844879076-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"""0ur stay at Lalit hotel Mumbai "" tremendous  👌 super I can say staying  for a year chresies  able stay staff are really  helpful  everything's  .room thanks to in room dining have option of baby meal  😋  nice hotel..",1/6/2022,5
The_Lalit_Mumbai.csv,32,Privti,https://www.tripadvisor.in//Profile/Styvuhjovhjbjbbbbbb,Review,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844873895-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"We really enjoyed our stay , it was absolutely amazing and the hospitality was great too. Pool area is also good.  We enjoyed the breakfast and the room was spacious.  Kitty su club was amazing. Reception staff was really helpful although it was a awesome stay. Highly recommended.",1/6/2022,5
The_Lalit_Mumbai.csv,33,Meenu,https://www.tripadvisor.in//Profile/Chhvajajsbbs,Lalit family visit,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844317452-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Excellent stay at lalit service quiet great and food which is been served to our room is great   swimming pool enjoyed at lalit sepicallly the the spa service amazing and relax feel i love my stay at lalit thanks to entire team...,1/6/2022,5
The_Lalit_Mumbai.csv,34,Nilesh,https://www.tripadvisor.in//Profile/Nileshvhjbhshbz,Holiday vacations,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844308260-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"Love to visit"" lalit mumbai "" Very conventent business classes hotel from the time of arrival to my departure every thing handle well smoothly. By reception staff   I have forgetten my id luggage but it have been placed in my room safely and also drop in the hotel car..",1/6/2022,5
The_Lalit_Mumbai.csv,35,Jagdish Gujaran,https://www.tripadvisor.in//Profile/Jagdmvjajnansnzbz,corporate events,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844307900-The_Lalit_Mumbai-Mumbai_Maharashtra.html,We have done events here. very nice and cooperative staff. excellent ambiance. rooms are very good and spacious. overall experience is excellent. Food is excellent and very good range. lavish buffet and lots of variety and quality of food is good. guest hospitality is excellent. thanks,1/6/2022,5
The_Lalit_Mumbai.csv,36,Pratik,https://www.tripadvisor.in//Profile/VishvhJajajbabaha,Visit first time at lalit,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844305714-The_Lalit_Mumbai-Mumbai_Maharashtra.html,I have been visit to the lalit mumbai hotel very first time it was really awesome stay hospitality has been great service are wondering delight ful stay i enjoyed every moment of stay at lalit hotel ...,1/6/2022,5
The_Lalit_Mumbai.csv,37,Ankurjain,https://www.tripadvisor.in//Profile/Ankurhaik,To celebrate birthday of sister,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r844148284-The_Lalit_Mumbai-Mumbai_Maharashtra.html,Nice arrangements.. special thanks to Ms Seema for nice arrangements and caring about every small requirement during stay .. overall nice stay ..  good food n nice staff .. ambiance is also nice .. .....,1/6/2022,5
The_Lalit_Mumbai.csv,38,Pravez,https://www.tripadvisor.in//Profile/Stfuubivb,Nice hotel,https://www.tripadvisor.in//ShowUserReviews-g304554-d299124-r843969727-The_Lalit_Mumbai-Mumbai_Maharashtra.html,"I stayed in suites room good interior they habe   services are quite amazing. Team was kind enough to upgrade us  higher floor knowing my preferences. Great job overall happy and luxurious stay... Only room services to be little improved, rest everything was greatly handled by the team Lalit Mumbai..",1/6/2022,5
