Source.Name,Column1,Name,Profile url,Review,Review url,Detailed Review,Stay Date,Rating
Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai.csv,13,Chetan M,https://www.tripadvisor.in//Profile/mehtachetana,Chetan Mehta & Ragini Mehta,https://www.tripadvisor.in//ShowUserReviews-g304554-d1676301-r846954840-Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai_Maharashtra.html,"We were extremely happy with entire staff of Courtyard by Marriott @ Andheri 👌 Especially Akshay ( Chef ) , Abhijit , Ashwini , Shreya & Venu in Dining  Riiddhesh & Asif were tremendous courteous & helpful ! Special thanks to Yogendra for taking all over care . We were impressed by hospitality given by everyone ( excuse for not mentioning all names )  Chetan & Ragini",1/7/2022,5
Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai.csv,16,Foodchronicles,https://www.tripadvisor.in//Profile/foodchroniclesbyrk,Ark 2.0 Courtyard By Marriott - Classic lounge with amazing cocktails,https://www.tripadvisor.in//ShowUserReviews-g304554-d1676301-r846694644-Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai_Maharashtra.html,This is a very classy & lively place inside The Courtyard Marriot known as Ark2.0  Its a  fine dine as well as club where you get great cocktails & Mocktails.  They have very limited options for food but serve delicious Nibblers .  The hospitality here is top noch and ambience is a vibe with some live screening and great music. The USP is presentation of cocktails .  Highly recommendable for group of friends to hangout .  Loved everything about Ark2.0  Jane   Price -375/-  A mocktail with a punch of Litchi & grape juice with a dash of lime is one of its kind . The tinge of these natural extracts is super refreshing & a must have .  Taste - 4/5   Tropical Bust  Price - 375/- Blend of Tangy Pineapple & Yuzu is a perfect combination to relieve your thurst & refresh your mood. …,1/7/2022,4
Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai.csv,17,Raveen Kumar,https://www.tripadvisor.in//Profile/Raveenkumar08,Business conference - Doosan Bobcat India Pvt Ltd,https://www.tripadvisor.in//ShowUserReviews-g304554-d1676301-r846628176-Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai_Maharashtra.html,"Hotel management was very Co-operative and friendly.  Special appraisal to Mr. Viraj Jadhav , Mr. Rishabh Singh and Mr. Riddhesh for being very supportive and excellent hospitality.  Food was good and preferred timings were maintained.",1/7/2022,5
Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai.csv,19,Sheetal Chettiar - India Medtronic P L,https://www.tripadvisor.in//Profile/Sheetal_Chettiar,I had a business  meeting on 3rd july,https://www.tripadvisor.in//ShowUserReviews-g304554-d1676301-r846300800-Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai_Maharashtra.html,"Excellent service by Viraj, Devraj, Pradeep & Gaurav. food was awesome. there was some miscommunication but yes Devraj from Concierge handled smoothly. My next meeting will keep here only.   thanks Team",1/7/2022,5
Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai.csv,21,Mike,https://www.tripadvisor.in//Profile/Mahendra_mike,Good services,https://www.tripadvisor.in//ShowUserReviews-g304554-d1676301-r845899258-Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai_Maharashtra.html,I am pleased  to say that my stay at court yard Marriott Mumbay has been excellent and good. Very special mention to Devaraj from concierge Very helpful with his good service and helpful in all matters,1/7/2022,5
Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai.csv,22,Raj Shah,https://www.tripadvisor.in//Profile/Dream31020400065,Good place for regular stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d1676301-r845756815-Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai_Maharashtra.html,"I am a regular customer of this hotel, they never fail to give good service.  All staff is well trained and Asif is really good at his work, very polite and hospitable  Location is also near the airport so easy for a business traveller to commute everywhere",1/7/2022,5
Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai.csv,24,Harshad Sawant,https://www.tripadvisor.in//Profile/hrsawant2007,Great Team Very Good Hospitality,https://www.tripadvisor.in//ShowUserReviews-g304554-d1676301-r845694785-Courtyard_by_Marriott_Mumbai_International_Airport-Mumbai_Maharashtra.html,"We had banquet function at the hotel. It was really awesome arrangements. Food quality is really good. Rooms size is also good with proper cleanliness. We must thanks to Banquet team members Shehban , Dickson, Pradeep,Darius , and vinit . Keep it up team Courtyard Marriott Andheri. We will definitely plan our upcoming events with you.   Thanks from Turtlemint Team.",1/7/2022,5
Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai.csv,0,Titli,https://www.tripadvisor.in//Profile/titli93,Amazing dinner at Holiday inn,https://www.tripadvisor.in//ShowUserReviews-g304554-d1427173-r847186228-Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai_Maharashtra.html,We had been to holiday inn for dinner on a sunday evening and had great experience. The food and ambience was great. Staff were too polite. Special mention to Hitesh who was taking care of our food...,1/7/2022,5
Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai.csv,1,Yashoda,https://www.tripadvisor.in//Profile/yashoda15,Official trip,https://www.tripadvisor.in//ShowUserReviews-g304554-d1427173-r847174489-Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai_Maharashtra.html,"The crew made me feel very special esp Hitesh , Shankar and Ravi ..every single detail was noted and helped with.The stay was heavenly and the hospitality ..omg the staff are very professional and also friendly always greeting with smile and sorting any kind of queries at the earliest.I would definitely visit again 🙂",1/7/2022,5
Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai.csv,2,ANIRBAN CHAKRABARTY,https://www.tripadvisor.in//Profile/Anirban_2021,Great Service,https://www.tripadvisor.in//ShowUserReviews-g304554-d1427173-r846493016-Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai_Maharashtra.html,I had a great stay at Holiday inn mumbai international Airport services were top notch. Specially Business centre where Pooja took care very well. All team members are very supportive and always there to help you.,1/7/2022,5
Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai.csv,3,Ram,https://www.tripadvisor.in//Profile/Ram098765,MEETING,https://www.tripadvisor.in//ShowUserReviews-g304554-d1427173-r846273967-Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai_Maharashtra.html,Mr Hitesh shetty is good person. Verry good behaviour  food was excellent  Interior is beautiful  Many varieties of food starter deserts. Really enjoy the holiday in with Mr hitesh Shetty.  All the best..,1/7/2022,5
Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai.csv,4,Kishor soni,https://www.tripadvisor.in//Profile/Kishorsoni123,Kishor soni,https://www.tripadvisor.in//ShowUserReviews-g304554-d1427173-r846273766-Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai_Maharashtra.html,"Hitesh shetty, he is very cool guy, friendly nature, and good hospitality provider . Great kitchen, with live making of dishes, fresh n refreshing item, fruit , cake loved it and on table , good experience with all.  Thank you...",1/7/2022,5
Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai.csv,5,Shamitha C,https://www.tripadvisor.in//Profile/shamithac2022,The Ambience and Hospitality,https://www.tripadvisor.in//ShowUserReviews-g304554-d1427173-r846081218-Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai_Maharashtra.html,"We had a very pleasant stay and the ambience was really good. The food at saptami restaurant was excellent and the staff help you with everything. We were attended by Mr. Hitesh Shetty and I have to say, his service and attitude was really nice. We even got to pack a few donuts after breakfast!!! I'd definitely recommend Holiday Inn to my friends and relatives:))",1/7/2022,5
Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai.csv,6,Julia C,https://www.tripadvisor.in//Profile/R4022BHjuliac,Great stay,https://www.tripadvisor.in//ShowUserReviews-g304554-d1427173-r846074166-Holiday_Inn_Mumbai_International_Airport_an_IHG_Hotel-Mumbai_Maharashtra.html,"Food was great. Hitesh Hati was a great server. Rooms were amazing as well. 10/10 would stay again. Breakfast is worth eating, fruits are great. Eat well sleep well bottle water is complementary. Staff are very friendly",1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,0,Yashvee,https://www.tripadvisor.in//Profile/Yashveeranjan,Sunday Brunch,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r847118525-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,Dakshata gave an amazing serving at Boulevard at the Orchid hotel. She was really helpful. The suggestions and services were very good. Very polite behaviour and sweet nature that made it easy to converse with her.,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,1,Sameer G,https://www.tripadvisor.in//Profile/SameerG300,Weeding reception of Varun and kirti,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846866687-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,Nice Ambience. Good hospitality. Cleanliness at its best. Staff's behaviour is also too good. Food quality is amazing. Spacious lobby as well as cafe are so good. Room service at your fingers. Overall 10 out of 9.  Happy to visit next time.,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,2,Kiirii,https://www.tripadvisor.in//Profile/Kiiriirogi,Excellent service,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846856649-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,I would like to appreciate Mr. Sumit for his quick and excellent service provided during the buffet time. He was very down to earth that he even initiated and bought the soup for for my colleague. People like him are hard to come across these days. I am extremely happy for the service and I would recommend this to everyone. Thank you Orchid.,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,3,Parth,https://www.tripadvisor.in//Profile/Parth2408,Wedding Reception of Kirti & Varun,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846855247-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,"I visited the hotel for a wedding function and  I dont have words to express how good the service has been of the hotel premises. The staff is very co-operative especially Mr Vikas, Mr Kohli and Romeo. The food is really amazing and tasty and would surely like to recommend everyone.",1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,4,Pravin,https://www.tripadvisor.in//Profile/gprsg,Unprofessional Behaviour,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846850887-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,We booked Room including food. Today we are seated on table for dinner and one waiter came and get off Mineral Water bottle from table not even bothering to tell us this is chargeable. We are also paying amount for food. This is really pathetic. Table No 10 for your reference.,1/7/2022,1
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,5,Rebecca P,https://www.tripadvisor.in//Profile/rebeccapV9590DJ,Dinner,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846847906-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,We had a wonderful experience. Especially Dakshata was really nice and pleasant at hosting us.  We ordered samosa - they were specially delicious. We also liked the coffee.  We will surely visit next time and ask for Dakshata.,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,6,Harsimran Khroud,https://www.tripadvisor.in//Profile/Harsimran_khroud,Dinner at Boulevard,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846846122-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,"Amazing service by Shubham, he catered very well to the guests requirements. Food was delicious specially dahi puri. Clean rooms and very positive ambience. Humble and courteous staff.  Quick checkin and services delivered on time.",1/7/2022,4
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,7,Younoussa M,https://www.tripadvisor.in//Profile/younoussam,Lunch,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846803439-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,Excellent service and employed. Thank you Dakshata who help us to choice a good meal its good Fish curry 🍛 its yummy And shi is  very nice helpful de all time and the chef its not andestand my word but the girl dakshata is is andestand  Thank you for nice service dakshata and mahesh,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,8,raosaheb,https://www.tripadvisor.in//Profile/raosaheb1234,Breakfast @Boulevard,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846757293-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,"Excellent food, excellent hosputality on the part  of the staff, in particular Chef Paramjeet, Chef Lad & Kanchan Ma'am.   For me this was precious ( & first visit outside home after a gap of four months due to my hospitalisation).  Thanx a tonful to The Orchid Family",1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,9,Ramesh Bhutani,https://www.tripadvisor.in//Profile/RameshBhutani,Boulevard restaurant,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846712833-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,"Food was really good! Really liked the cheesecake , pani puri and opera cake. .Really Helpful staff , especially Nilesh and chef Mihir, ready to help before we asked. The ambience is also really good.",1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,10,Leena mehta,https://www.tripadvisor.in//Profile/Leenamehta51,Dinner at boulevard,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846663790-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,Good service  by MS Dakshata and proactive.willing to help and courteous.good work and keep it up. Good service and good customer service. Polite humble and good work. Confident and good nature.served on time and good nature,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,11,Dudekula,https://www.tripadvisor.in//Profile/DudekulaRuksana,Lunch at Boulevard,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846617202-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,"The lunch and dessert was quite good. And the staff member dakshata was really helpful n kind. Felt quite good and comfortable.The ambiance was also very good and peaceful. Keep up the work,hope to stay here again.",1/7/2022,4
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,12,Navjot Kaur,https://www.tripadvisor.in//Profile/Nav_kaur12,Lunch at boulevard,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846611053-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,Beautiful place ! We had been for lunch at Boulevard restaurant for lunch. We had opted for buffet lunch. The food was really delicious. Sumptuous meals and lots and lots of variety. The staff was really helpful and loving. The ambience is just elegant and beautiful. The food is bit expensive and is good  Overall a great experience and the service was great by miss dakshata and Snehal,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,13,Ritesh,https://www.tripadvisor.in//Profile/riteshkumar796,Lunch,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846606762-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,The food was very nice I'll order for the mutton dum biryani is very yummy and the dakshata and snehal is very nice and helpful for me and thay give me chaat dhahi puri it's so tasty and the very nice place,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,14,Rajeev,https://www.tripadvisor.in//Profile/Dubeynssn,Astron hospitality,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846605706-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,Great service given by banquet staff and good food and good taste in food great hospitality great adventure chef Mahesh has cook good food and taste is awesome I like the paneer dish which is good I really happy with the menu Mr Roshan Koli and staff huzefa and shrinivas great   hospitality,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,15,Naadia Anjum,https://www.tripadvisor.in//Profile/Naadia_Anjum1234,Boulevard breakfast,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846586607-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,The staff was really friendly enjoyed my stay here. Had  a  wonderful  time. Came here for  a week and had a really comfortable stay . Specially the food was exotic. Thank you Sanjana and team for making a comfortable stay at the hotel.,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,16,Khushboo R,https://www.tripadvisor.in//Profile/khushbooraghav97,Boulevard restaurant!,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846505089-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,"I met chef Mihir here , he was so kind and helpful and he helped me with the choices in buffet and food was delicious,i liked the kheer they had in the options, loved it !!! highly recommend this place to visit .",1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,17,Kunal,https://www.tripadvisor.in//Profile/Kunalsoniii,Dinner at boulevard restaurant,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r846327666-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,The restaurant was very nice and the good place airport view is very nice and the food is good and staff was very nice and specially miss.dakshata is very helpful and shubham also very good  Thank you for nice service,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,18,Santosh,https://www.tripadvisor.in//Profile/Santoshnatikar,Sunday brunch,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r845946394-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,The food was very good and the live counter dabeli and chaat very nice and the very good service and the spic very nice service by miss .dakshata and Mahesh very good 😊 the very nice manager salman and kanchan Thy very helpful Thank you for serving,1/7/2022,5
The_Orchid_Mumbai_Vile_Parle-Mumbai.csv,19,Sachinshah,https://www.tripadvisor.in//Profile/Sachinshah778,VINDHYAS,https://www.tripadvisor.in//ShowUserReviews-g304554-d307105-r845942083-The_Orchid_Mumbai_Vile_Parle-Mumbai_Maharashtra.html,"Amazing Ambience  Amazing Food Amazing Music. Singers were really amazing Service with all heart, making us feel like home. Staff really courteous.  Should try atleast once.  Would Recommend to everyone.",1/7/2022,5
The_St_Regis_Mumbai-Mumbai.csv,0,Shyam,https://www.tripadvisor.in//Profile/Slnvc,Splendid in all ways,https://www.tripadvisor.in//ShowUserReviews-g304554-d2311683-r847604398-The_St_Regis_Mumbai-Mumbai_Maharashtra.html,"Stayed at the st Regis for my sons marriage  Had a great experience g Excellent service at the seven kitchen  Breakfast layout vast  Hospitality by Chef Abid, Namrata, Chef Samita, Bhagyashree, Chef Sabanna, Chef Ilumalai and Chef Stephan and Farhat was splendid they took care of our requirements and were very helpful   General service and ambience of the hotel was very good   Definitely recommended",1/7/2022,5
The_St_Regis_Mumbai-Mumbai.csv,1,AshishSehgal,https://www.tripadvisor.in//Profile/ASHISEHG28,Business trip,https://www.tripadvisor.in//ShowUserReviews-g304554-d2311683-r847599577-The_St_Regis_Mumbai-Mumbai_Maharashtra.html,"Have been staying at this hotel for ten years now  It is a beautiful hotel and perfectly suits my needs  Pre covid or post covid I have always been consistently coming here  Otherwise the extra care you get everywhere is commendable. Restaurant team is very attentive they know all my preferences. Aditi Rampal, Chef Paul, Chef Abid, Rovi and Namrata have been great !",1/7/2022,5
The_St_Regis_Mumbai-Mumbai.csv,2,MrsChhabria,https://www.tripadvisor.in//Profile/MrsChhabria,Overall experience,https://www.tripadvisor.in//ShowUserReviews-g304554-d2311683-r847260109-The_St_Regis_Mumbai-Mumbai_Maharashtra.html,"Good ambience  Good breakfast  Excellent service and hospitality by Chef Abid, Namrata, Farhat Chef Athar  Kevin at the Sahib room   Our thanks and appreciation to all of them for making our stay very comfortable  We felt at home",1/7/2022,5
The_St_Regis_Mumbai-Mumbai.csv,4,John G,https://www.tripadvisor.in//Profile/S4605PTjohng,Better than ever!,https://www.tripadvisor.in//ShowUserReviews-g304554-d2311683-r847090115-The_St_Regis_Mumbai-Mumbai_Maharashtra.html,Not visited since Covid. Hoping great service and food would be the same. It was not……it was BETTER. Breakfast had more options and staff was passing out new goodies on an almost daily basis.  Kipling Bar had more cocktail selections and Omkar provided fabulous service. Spa  was also wondrous.  New faces but same great massages. Thanks Abby. Shout out to Front Desk and Concierge Staff as well.  See you soon!,1/7/2022,5
The_St_Regis_Mumbai-Mumbai.csv,6,Gooriah 808,https://www.tripadvisor.in//Profile/GooriahA1,CLASSY SERVICE IS SOMETHING YOU CAN EXPECT FROM THIS PROPERTY ,https://www.tripadvisor.in//ShowUserReviews-g304554-d2311683-r846934226-The_St_Regis_Mumbai-Mumbai_Maharashtra.html,"Excellent service, friendly and attentive staff, from driver to reception as well as restaurant, outstanding . I'm looking forward to staying at St. Regis for the coming trips. Special thanks to Mrs Devina who is hands on and knows the value of her profession",1/7/2022,5
